method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
trss,0.1,mae,0.0788,0.0129,0.0768,0.0584,0.0993,4
trss,0.1,rmse,0.2666,0.03,0.2627,0.2188,0.3144,4
trss,0.1,snr,-0.7894,0.5824,-0.6966,-1.7162,0.1374,4
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1364,0.0145,0.133,0.1134,0.1595,4
trss,0.2,rmse,0.3554,0.0307,0.3467,0.3066,0.4042,4
trss,0.2,snr,-0.9087,0.5703,-0.7584,-1.8161,-0.0012,4
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.2176,0.0122,0.2145,0.1982,0.237,4
trss,0.3,rmse,0.4477,0.0301,0.4433,0.3998,0.4956,4
trss,0.3,snr,-0.9609,0.5593,-0.9544,-1.8509,-0.0708,4
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2634,0.0208,0.2647,0.2303,0.2965,4
trss,0.4,rmse,0.4807,0.0175,0.4854,0.4529,0.5085,4
trss,0.4,snr,-0.5961,0.1515,-0.5507,-0.8372,-0.3551,4
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.0755,0.0108,0.0754,0.0583,0.0927,4
tv,0.1,rmse,0.2549,0.0255,0.2541,0.2142,0.2955,4
tv,0.1,snr,-0.4192,0.3233,-0.3941,-0.9337,0.0953,4
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1307,0.0056,0.1305,0.1217,0.1396,4
tv,0.2,rmse,0.3324,0.0057,0.3313,0.3234,0.3414,4
tv,0.2,snr,-0.3842,0.3478,-0.3368,-0.9376,0.1691,4
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.2059,0.0049,0.2044,0.1981,0.2138,4
tv,0.3,rmse,0.4201,0.0149,0.4147,0.3964,0.4438,4
tv,0.3,snr,-0.4475,0.3601,-0.3296,-1.0205,0.1254,4
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2628,0.0258,0.2624,0.2217,0.3039,4
tv,0.4,rmse,0.4801,0.0276,0.4822,0.4362,0.5239,4
tv,0.4,snr,-0.5694,0.2225,-0.6142,-0.9235,-0.2153,4
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.103,0.0178,0.1027,0.0747,0.1313,4
wavelet_temporal,0.1,rmse,0.2668,0.0276,0.2662,0.223,0.3107,4
wavelet_temporal,0.1,snr,17.101,5.8151,17.1132,7.8479,26.3541,4
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1537,0.0169,0.1545,0.1268,0.1806,4
wavelet_temporal,0.2,rmse,0.3357,0.019,0.3377,0.3055,0.3659,4
