method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
tv,0.1,mae,0.0535,0.0325,0.0657,0.0418,0.0652,32
tv,0.1,rmse,0.1825,0.109,0.231,0.1432,0.2218,32
tv,0.1,snr,-0.0654,0.4444,-0.0608,-0.2256,0.0948,32
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.0963,0.0568,0.1246,0.0758,0.1168,32
tv,0.2,rmse,0.2442,0.1436,0.3254,0.1924,0.296,32
tv,0.2,snr,0.9613,1.8207,-0.0363,0.3048,1.6177,32
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.1558,0.0916,0.2036,0.1228,0.1888,32
tv,0.3,rmse,0.3183,0.1872,0.4146,0.2508,0.3858,32
tv,0.3,snr,0.4129,1.5451,-0.329,-0.1442,0.97,32
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.1961,0.1162,0.2514,0.1542,0.2381,32
tv,0.4,rmse,0.3539,0.2085,0.4598,0.2788,0.4291,32
tv,0.4,snr,0.4552,1.3476,-0.2068,-0.0307,0.941,32
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.0712,0.0436,0.0847,0.0555,0.0869,32
wavelet_temporal,0.1,rmse,0.1916,0.1136,0.2396,0.1506,0.2325,32
wavelet_temporal,0.1,snr,21.376,7.0924,20.2661,18.8189,23.933,32
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1131,0.0669,0.148,0.089,0.1372,32
wavelet_temporal,0.2,rmse,0.2495,0.1466,0.3306,0.1967,0.3024,32
wavelet_temporal,0.2,snr,19.312,6.2634,17.4034,17.0538,21.5702,32
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.1622,0.0955,0.2091,0.1278,0.1966,32
wavelet_temporal,0.3,rmse,0.3032,0.1779,0.3995,0.239,0.3673,32
wavelet_temporal,0.3,snr,16.6631,5.1427,16.7438,14.809,18.5173,32
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2057,0.1214,0.2691,0.162,0.2495,32
wavelet_temporal,0.4,rmse,0.3439,0.202,0.4574,0.2711,0.4168,32
wavelet_temporal,0.4,snr,14.6184,4.5052,14.6143,12.9941,16.2427,32
wavelet_temporal,0.4,dtw,,,,,,0
